The total number of KO for AMG KO frequency > 75%: 2741
K13017	0.0025538124771981
K13018	0.000364830353885443
K13317	0.0025538124771981
K13500	0.000729660707770887
K13522	0.00328347318496899
K13677	0.00109449106165633
K13789	0.000364830353885443
K14266	0.0233491426486684
K14335	0.00401313389273988
K14940	0.000729660707770887
K15234	0.00109449106165633
K15372	0.000364830353885443
K15634	0.00109449106165633
K15894	0.000364830353885443
K15895	0.000729660707770887
K16011	0.0127690623859905
K16066	0.00182415176942722
K16150	0.00766143743159431
K16437	0.000729660707770887
K16649	0.000364830353885443
K16870	0.0153228748631886
K17462	0.0025538124771981
K17716	0.00291864283108355
K17865	0.000729660707770887
K18013	0.000729660707770887
K18912	0.000364830353885443
K19002	0.00291864283108355
K19200	0.00109449106165633
K19222	0.000364830353885443
K19286	0.000364830353885443
K19548	0.000729660707770887
K19645	0.000364830353885443
K19668	0.00109449106165633
K19853	0.000364830353885443
K19856	0.000729660707770887
K20035	0.000364830353885443
K20811	0.000364830353885443
K20844	0.00145932141554177
K21029	0.0025538124771981
K21140	0.00766143743159431
K21164	0.000729660707770887
K21328	0.0025538124771981
K21344	0.00291864283108355
K21480	0.00839109813936519
K22227	0.022254651587012
K22316	0.00364830353885443
K22769	0.000364830353885443
K23144	0.00291864283108355
The rest KO	-1.11022302462516e-15
