K01628	0.00346153846153846	0.940740740740741
K01652	0.00230769230769231	0.966666666666667
K01666	0.000769230769230769	0.880952380952381
K01674	0.00115384615384615	1
K01710	0.0315384615384615	0.968583042973287
K01711	0.0353846153846154	0.954787784679089
K01724	0.00230769230769231	0.984848484848485
K01734	0.00192307692307692	0.975
K01735	0.000384615384615385	1
K01737	0.0223076923076923	0.955770626591466
K01738	0.000769230769230769	1
K01756	0.00153846153846154	0.95
K01758	0.000384615384615385	1
K01784	0.0546153846153846	0.963209814442209
K01790	0.0115384615384615	0.973611111111111
K01791	0.00307692307692308	0.948214285714286
K01808	0.00307692307692308	0.932142857142857
K01854	0.0138461538461538	0.961363636363636
K01858	0.000384615384615385	1
K01897	0.000384615384615385	0.833333333333333
K01912	0.00192307692307692	0.975
K01915	0.00423076923076923	0.912121212121212
K01916	0.00384615384615385	0.923333333333333
K01923	0.000384615384615385	1
K01933	0.000384615384615385	1
K01938	0.000384615384615385	0.875
K01939	0.00807692307692308	0.916213151927438
K01953	0.005	0.987179487179487
K02078	0.00730769230769231	0.947137073452863
K02169	0.00115384615384615	0.944444444444445
K02294	0.00192307692307692	0.948484848484848
K02377	0.0238461538461538	0.924313992459154
K02437	0.000384615384615385	1
K02472	0.000769230769230769	0.9
K02473	0.000769230769230769	1
K02492	0.000769230769230769	0.880952380952381
K02703	0.00576923076923077	0.914920634920635
K02706	0.000769230769230769	0.816666666666667
K02841	0.00615384615384615	0.976136363636364
K02843	0.0223076923076923	0.951357920663728
K02844	0.000384615384615385	0.8
K02849	0.00538461538461538	0.973809523809524
K03077	0.000769230769230769	0.9
K03153	0.000384615384615385	1
K03183	0.00576923076923077	0.993939393939394
K03269	0.01	0.949721112221112
K03270	0.00153846153846154	0.918831168831169
K03271	0.00576923076923077	0.956507936507937
K03272	0.0411538461538462	0.964238681878868
K03273	0.00461538461538462	0.975694444444445
K03274	0.0107692307692308	0.948809523809524
K03275	0.000769230769230769	1
K03280	0.000384615384615385	1
K03517	0.000384615384615385	0.8
K03639	0.00153846153846154	0.908333333333333
K03782	0.00115384615384615	0.944444444444445
K03897	0.000384615384615385	1
K04034	0.00884615384615385	0.973913043478261
K04042	0.000769230769230769	1
K04091	0.00461538461538462	0.943650793650794
K04103	0.000384615384615385	1
K04110	0.000384615384615385	0.833333333333333
K04487	0.000384615384615385	0.8
K04618	0.000384615384615385	0.846153846153846
K05275	0.00153846153846154	1
K05383	0.00269230769230769	0.929251700680272
K05535	0.000769230769230769	1
K06041	0.00115384615384615	1
K06131	0.000769230769230769	1
K06167	0.000384615384615385	0.833333333333333
K06211	0.00115384615384615	1
K06720	0.00269230769230769	1
K06859	0.00192307692307692	0.926666666666667
K07260	0.0488461538461538	0.952507455361786
K07404	0.00269230769230769	0.976190476190476
K07806	0.000384615384615385	1
K08281	0.000769230769230769	1
K08289	0.000384615384615385	1
K08678	0.00538461538461538	0.956944444444445
K08679	0.00692307692307692	0.938359788359789
K08965	0.000769230769230769	0.9
K09458	0.00538461538461538	0.921383477633478
K09474	0.00807692307692308	0.951927437641723
K09673	0.000769230769230769	0.928571428571429
K09882	0.00692307692307692	0.930180776014109
K09883	0.00538461538461538	0.933897649969078
K10011	0.000769230769230769	1
K10946	0.00153846153846154	0.95
K11175	0.00615384615384615	0.946354166666667
K11752	0.000769230769230769	1
K12450	0.00538461538461538	1
K12452	0.0115384615384615	0.976349206349206
K12454	0.000769230769230769	0.958333333333333
K12710	0.00230769230769231	1
K13010	0.00923076923076923	0.975793650793651
K13017	0.00307692307692308	0.929166666666667
K13018	0.000384615384615385	1
K13273	0.000384615384615385	1
K13317	0.00230769230769231	0.958333333333333
K13500	0.000769230769230769	1
K13522	0.00346153846153846	0.986111111111111
K13677	0.00115384615384615	0.933333333333333
K13789	0.000384615384615385	1
K14266	0.025	0.948146895839203
K14335	0.00423076923076923	0.966666666666667
K14940	0.000384615384615385	0.8
K15234	0.00115384615384615	1
K15372	0.000384615384615385	1
K15634	0.00115384615384615	1
K15894	0.000384615384615385	1
K15895	0.000769230769230769	1
K16011	0.0119230769230769	0.969585253456221
K16066	0.00192307692307692	0.92
K16150	0.00807692307692308	0.949206349206349
K16437	0.000769230769230769	1
K16649	0.000384615384615385	1
K16870	0.0165384615384615	0.940968109522205
K17462	0.00269230769230769	1
K17716	0.00307692307692308	0.958333333333333
K17865	0.000384615384615385	1
K18013	0.000769230769230769	0.916666666666667
K18912	0.000384615384615385	1
K19002	0.00346153846153846	0.945454545454545
K19200	0.00115384615384615	1
K19222	0.000384615384615385	0.833333333333333
K19286	0.000384615384615385	1
K19548	0.000769230769230769	0.9375
K19645	0.000384615384615385	0.833333333333333
K19668	0.00115384615384615	0.933333333333333
K19853	0.000384615384615385	1
K19856	0.000769230769230769	1
K20035	0.000384615384615385	0.8
K20811	0.000769230769230769	1
K20844	0.00153846153846154	1
K21029	0.00269230769230769	0.895238095238095
K21140	0.00884615384615385	0.978656126482214
K21164	0.000769230769230769	1
K21328	0.00269230769230769	0.971428571428571
K21344	0.00307692307692308	0.94047619047619
K21480	0.00846153846153846	0.975324675324675
K22226	0.000384615384615385	1
K22227	0.0230769230769231	0.97609126984127
K22316	0.00346153846153846	0.962962962962963
K22769	0.000384615384615385	0.833333333333333
K23144	0.00346153846153846	1
